SEVERITY  CODE                        FILE                                                                                                                       LINE  MESSAGE
WARNING   MissingExclusions           /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CC-DOCS-ALIGNMENT-001/spec.md                         1     'Out of Scope' section has no items — minimum one item required [grandfathered era — downgraded to warning]
WARNING   MovingRefUnpinned           /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CC2178-TEAM-API-ALIGN-001/progress.md                 19    `origin/main` decides an invariant claim on this line with no SHA pin and no frozen-baseline variable, so the measurement expires the moment mainline advances. Is this ref the ANCHOR of the measurement or its SUBJECT? Apply the anchor-or-subject predicate (`.claude/rules/moai/core/verification-claim-integrity.md` §2.1), then choose among four remedies — R1 pin the resolved SHA; R2 freeze at pre-flight (`BASELINE_SHA=$(git rev-parse origin/main)`) and decide the criterion against the frozen value; R3 keep the moving ref and declare the exemption with a non-empty reason, `<!-- moving-ref-ok: <reason> -->`; R4 state the measuring command as the criterion and demote any value to a dated reference. Pinning is one branch of four, not the default. This finding is a question, not a verdict: the detector reads shape, never subject.
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CC2219-UPSTREAM-ALIGN-001/spec.md                     34    REQ REQ-GD1-001 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CC2219-UPSTREAM-ALIGN-001/spec.md                     35    REQ REQ-GD1-002 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CC2219-UPSTREAM-ALIGN-001/spec.md                     36    REQ REQ-GD1-003 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CC2219-UPSTREAM-ALIGN-001/spec.md                     43    REQ REQ-GD1-004 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CC2219-UPSTREAM-ALIGN-001/spec.md                     44    REQ REQ-GD1-005 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CC2219-UPSTREAM-ALIGN-001/spec.md                     45    REQ REQ-GD1-006 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CC2219-UPSTREAM-ALIGN-001/spec.md                     49    REQ REQ-GD2-001 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CC2219-UPSTREAM-ALIGN-001/spec.md                     50    REQ REQ-GD2-002 is not referenced by any AC
