internal/template/templates/.claude/skills/moai/workflows/run/context-loading.md:86	MDLINK	OK(REL)	../../../../rules/moai/workflow/spec-workflow.md#subcommand-classification-pipeline-vs-multi-agent	-> internal/template/templates/.claude/rules/moai/workflow/spec-workflow.md	ANCHOR=OK
internal/template/templates/.claude/skills/moai/workflows/run/context-loading.md:193	PATH	OK(ROOT)	.claude/rules/moai/workflow/worktree-integration.md	-> internal/template/templates/.claude/rules/moai/workflow/worktree-integration.md
.claude/skills/moai-domain-html-report/SKILL.md:137	PATH	OK(ROOT)	.claude/settings.local.json	-> .claude/settings.local.json
.claude/skills/moai-domain-html-report/SKILL.md:137	PATH	OK(ROOT)	.claude/settings.json	-> .claude/settings.json
.claude/skills/moai-domain-html-report/SKILL.md:292	MDLINK	OK(REL)	references/fonts.md	-> .claude/skills/moai-domain-html-report/references/fonts.md
.claude/skills/moai-domain-html-report/SKILL.md:326	MDLINK	OK(REL)	references/templates/	-> .claude/skills/moai-domain-html-report/references/templates
.claude/skills/moai-domain-html-report/SKILL.md:396	MDLINK	OK(REL)	references/fonts.md	-> .claude/skills/moai-domain-html-report/references/fonts.md
.claude/skills/moai-domain-html-report/SKILL.md:399	MDLINK	OK(REL)	references/templates/status.html.mustache	-> .claude/skills/moai-domain-html-report/references/templates/status.html.mustache
.claude/skills/moai-domain-html-report/SKILL.md:400	MDLINK	OK(REL)	references/templates/incident.html.mustache	-> .claude/skills/moai-domain-html-report/references/templates/incident.html.mustache
.claude/skills/moai-domain-html-report/SKILL.md:401	MDLINK	OK(REL)	references/templates/plan.html.mustache	-> .claude/skills/moai-domain-html-report/references/templates/plan.html.mustache
.claude/skills/moai-domain-html-report/SKILL.md:402	MDLINK	OK(REL)	references/templates/explainer.html.mustache	-> .claude/skills/moai-domain-html-report/references/templates/explainer.html.mustache
.claude/skills/moai-domain-html-report/SKILL.md:403	MDLINK	OK(REL)	references/templates/financial.html.mustache	-> .claude/skills/moai-domain-html-report/references/templates/financial.html.mustache
.claude/skills/moai-domain-html-report/SKILL.md:404	MDLINK	OK(REL)	references/templates/pr.html.mustache	-> .claude/skills/moai-domain-html-report/references/templates/pr.html.mustache
internal/template/templates/.claude/skills/moai-domain-html-report/SKILL.md:137	PATH	BROKEN(ROOT)	.claude/settings.local.json	-> internal/template/templates/.claude/settings.local.json
internal/template/templates/.claude/skills/moai-domain-html-report/SKILL.md:137	PATH	OK(ROOT+TMPL)	.claude/settings.json	-> internal/template/templates/.claude/settings.json
internal/template/templates/.claude/skills/moai-domain-html-report/SKILL.md:292	MDLINK	OK(REL)	references/fonts.md	-> internal/template/templates/.claude/skills/moai-domain-html-report/references/fonts.md
internal/template/templates/.claude/skills/moai-domain-html-report/SKILL.md:326	MDLINK	OK(REL)	references/templates/	-> internal/template/templates/.claude/skills/moai-domain-html-report/references/templates
internal/template/templates/.claude/skills/moai-domain-html-report/SKILL.md:396	MDLINK	OK(REL)	references/fonts.md	-> internal/template/templates/.claude/skills/moai-domain-html-report/references/fonts.md
internal/template/templates/.claude/skills/moai-domain-html-report/SKILL.md:399	MDLINK	OK(REL)	references/templates/status.html.mustache	-> internal/template/templates/.claude/skills/moai-domain-html-report/references/templates/status.html.mustache
internal/template/templates/.claude/skills/moai-domain-html-report/SKILL.md:400	MDLINK	OK(REL)	references/templates/incident.html.mustache	-> internal/template/templates/.claude/skills/moai-domain-html-report/references/templates/incident.html.mustache
internal/template/templates/.claude/skills/moai-domain-html-report/SKILL.md:401	MDLINK	OK(REL)	references/templates/plan.html.mustache	-> internal/template/templates/.claude/skills/moai-domain-html-report/references/templates/plan.html.mustache
internal/template/templates/.claude/skills/moai-domain-html-report/SKILL.md:402	MDLINK	OK(REL)	references/templates/explainer.html.mustache	-> internal/template/templates/.claude/skills/moai-domain-html-report/references/templates/explainer.html.mustache
internal/template/templates/.claude/skills/moai-domain-html-report/SKILL.md:403	MDLINK	OK(REL)	references/templates/financial.html.mustache	-> internal/template/templates/.claude/skills/moai-domain-html-report/references/templates/financial.html.mustache
internal/template/templates/.claude/skills/moai-domain-html-report/SKILL.md:404	MDLINK	OK(REL)	references/templates/pr.html.mustache	-> internal/template/templates/.claude/skills/moai-domain-html-report/references/templates/pr.html.mustache
.claude/skills/moai-workflow-loop/SKILL.md:27	PATH	OK(ROOT)	.claude/skills/moai/workflows/loop.md	-> .claude/skills/moai/workflows/loop.md
.claude/skills/moai-workflow-loop/SKILL.md:40	PATH	OK(ROOT)	.claude/hooks/moai/handle-post-tool.sh	-> .claude/hooks/moai/handle-post-tool.sh
